"id","Y1","Y2","Y3","Y4","Y5","Y6"
"D022",12.8683900190411,15.2023161607693,15.485424586338,21.6180426737644,16.314181212103,16.0658713955914
"D023",9.4756057933828,11.0509355478487,12.8330756325449,14.0011872174568,13.3622143890266,9.61501173421184
"D024",15.558073408687,15.0408263372544,14.6386603641823,16.3587835910452,15.634819284054,13.7897615034639
"D025",9.73790266439707,12.4376887547038,13.2165200351911,9.28529034755156,9.44338403092831,6.44125055339207
"D026",12.692222219581,12.4406004242434,12.9510489080106,17.9981396240259,15.5588521864089,13.2521445614206
"D027",8.43000497518427,13.6527283997552,12.667720249713,10.7872740371004,10.95043433745,12.8746443639737
"D028",7.94103829165527,9.4413063247136,13.2314030810165,17.8239137133041,15.2715344294076,17.0216034393932
"D029",8.16539617042618,12.0344001991713,14.2110181295708,12.448597895032,13.2220929828674,11.9278619740153
"D030",10.1550605915092,12.9151389292067,13.0007693915068,15.4403631196732,14.9509885349797,15.3739712222826
"D031",11.386567085791,14.8588783139958,11.4091321086277,13.9339506242611,11.8481948006421,10.8893546593015
"D032",11.1332667647302,12.5799388842594,12.3515152520684,19.3820803206801,17.0284939688495,18.62621602816
"D033",8.41493175542232,13.3121411562832,8.2960991859853,11.251420887275,5.97123096353477,8.13015779072313
"D034",10.5744934351985,11.9855994488848,10.8577540465086,13.6572137663075,13.3194834374997,11.5957888582387
"D035",13.1299443457141,12.7375942547769,10.8606653721253,18.3654475384792,14.7881838499271,18.2754580470659
"D036",8.69733032996883,10.4452831963167,9.34179658321687,20.7244480558997,15.7808481795245,16.652168654567
"D037",9.78508737727915,15.2140943871255,12.5035293370297,14.3532401869347,14.0260982181628,10.9333054546336
"D038",7.6114090635978,10.6658478462977,7.1878847368222,10.4018755163994,9.06415318833193,6.80795675360256
"D039",10.4351276494649,12.0669174680102,6.91993182543081,11.3669398012488,13.5776021570616,10.358260376982
"D040",12.3377885349885,12.7814621923353,15.512063101592,17.8109242972517,16.1370749002599,11.4692008444821
"D041",7.27446917585831,10.1698417604372,3.24152696435805,15.0898639379537,13.0362943131843,11.3271945944334
"D042",9.63572426283647,14.5893261504837,10.4956524817908,16.3272845687773,18.446365076708,16.0145272715578
"D043",9.16247287546391,12.6905194613636,10.981159609229,16.8689593128587,15.9174750565468,17.657037290615
"D044",13.3833032558646,14.0767409906553,13.9636296745374,16.371961917025,13.5138837697808,13.5282007604581
"D045",13.6563682738187,15.9325799499134,12.7426910195105,17.1656953035791,23.3608068678677,19.3067326918409
"D046",8.34016450187628,12.4607953624385,8.21679228258782,16.3422524014842,11.7198918744226,8.66844449065263
"D047",6.55332163691676,6.93841255212586,7.71699370313323,11.4344539375792,10.5095780021639,10.4048281612345
"D048",13.8749032441039,10.5397317965093,15.3995209678438,19.7426258652694,18.4512422714454,18.5010757757012
"D049",11.3435138431224,9.52862804809884,12.3424476871831,8.76695842381566,14.1023495310444,9.40716611235944
"D050",12.6953966720276,11.8076957080514,11.4727387307365,14.6822395966177,18.9353300956324,15.7953451624464
"D051",9.26457472213791,8.53274426529782,9.98339918045986,11.9196123029015,11.116534106885,9.51436354045421
"D052",10.9641597969165,14.0785615978076,12.4988296848042,15.6975286921946,14.8807544585474,12.0057322077419
"D053",8.13283383089851,10.6607999679832,9.61494681472024,14.0961107437958,14.5742851803188,9.11456653832235
"D054",10.1649659352385,10.0159595274409,11.84733040734,19.885161816235,22.6949723639704,20.7116060038636
"D055",15.472823835702,17.6400527634947,14.8661403243811,21.59355446403,22.8424059153636,15.327532897872
"D056",11.7690815634782,12.1727323175076,13.106130089238,19.9140044755691,15.8043100900547,15.4353888129024
"D057",10.8711132422448,10.8665571186944,13.0156853462453,14.5098180950828,10.0924514206796,12.6485594385564
"D058",7.5408011227851,7.85849607938944,6.73045048596062,4.33350613479622,6.18347251629042,1.07352779260708
"D059",9.27268795985821,12.6442453301567,11.8942977325234,12.5273167816767,7.55015259247695,9.57972176463175
"D060",9.29996782819015,11.9165711312699,10.6077309616956,23.4357068036068,13.7909629898844,13.2808115034851
"D061",8.08841148879979,9.51957347870407,6.32523608114089,7.0659595319529,-2.05214552810888,2.62175063447089
"D062",9.4858825918747,11.2292049007622,8.4348235935922,18.5170972648514,17.3208378757356,17.8496294203191
"D063",9.27817428310752,9.19633659333557,12.0911291349147,17.45810563821,12.675980895232,13.0964728432199
"D064",10.8422756911891,13.650036426307,13.1260111270563,15.4393356459924,13.132089055415,11.4996874725057
"D065",8.44835983115844,7.80141080340946,9.44446711845964,18.891315603089,16.9859445033206,14.5893809075014
"D066",9.39373068451551,13.880802973421,10.9056101049254,13.6744451682139,11.9232244154026,9.82197814493412
"D067",10.1467808295376,12.0636044599889,11.1044338207938,19.2338577457293,21.7580995110159,16.9776857418162
"D068",10.8640559421411,16.1130367292039,13.0298116598675,20.4826218025627,18.7198592957165,14.6847377726292
"D069",12.5418404548689,13.7561017682318,12.4938199316985,16.0904268964924,13.8498738937727,13.7699595648358
"D070",13.5308210161919,13.9939067056723,15.2176425334011,19.8397758380433,19.3090076326754,21.7225259800986
"D071",11.4402444919859,12.499156703752,12.7097773537198,15.7290974427234,14.5686697482826,13.7895489449722
"D072",8.91622446346246,10.4372911654666,13.049886467121,18.1229345250356,14.7724360986478,15.5794002098198
"D073",12.9345413501695,16.1502483513532,14.8418555593116,14.583516527686,13.2725350792669,10.4172824116457
"D074",10.7672673901649,12.1029983234491,10.4943000915484,9.41451499584524,10.2086719363273,13.3779067387742
"D075",6.68580518667077,7.82183710119093,3.15106019212628,19.3101689010958,21.3503197893519,19.5699519011762
"D076",5.31326745054023,11.9860885607455,8.87404037565774,12.5518540503787,14.7945822363715,12.3205875640146
"D077",7.50359643627154,12.2540019978959,9.91962311363391,14.6572941440207,12.1413149711005,12.2853681531995
"D078",8.97242304787705,13.2356487471699,10.7051144205204,12.6658167375429,11.8096693302059,12.4974953238661
"D079",8.87714077569212,8.5342041687377,5.79321367294698,7.16439430155729,7.3239104896126,5.54501177023699
"D080",11.9812181081824,11.9910836488216,12.8092798299853,17.7798036406809,19.0067908772198,15.1367281663582
"D081",13.7469041183573,11.861635966524,11.3022632552332,11.4682192977383,11.1211466488546,12.047873324571
"D082",10.4696436003921,12.7730026766877,13.5262485456876,20.4735000010019,22.7640695090651,21.0245725804746
"D083",9.58958860661643,9.9090366558328,14.1694470627768,13.8526452055293,15.3871826194029,15.4894349763492
"D084",6.13139454491059,11.1904008586728,4.76505012802717,15.9237615242054,14.5892572993086,14.0800594341379
"D085",12.1122467080166,13.9357748057225,11.4305379945888,9.55162950856079,9.8016479133066,6.35639667999805
"D086",9.43844776823039,11.4691523850457,11.6118553162545,12.5072896129931,10.5701865780565,9.33308589880951
"D087",12.3123265795993,12.7023410416085,13.5943597320177,18.0858606567389,18.9420989272711,19.4613398123882
"D088",5.78332803700497,11.949574053508,8.53695552113479,14.5492207008272,11.1915470995182,12.6044864636812
"D089",15.7826963723747,16.8692517476269,15.9455483914936,13.15469610491,11.51323991487,9.80721092193341
"D090",9.21320234157523,7.79122888170521,8.23178790466128,13.3671932304331,14.6886361365615,16.8626040986998
"D091",12.4166135526313,15.783239763283,16.1737251624254,18.5392422163335,20.6585712819447,14.9054443793927
"D092",12.7188081669805,10.5232860422284,11.7410833159087,16.2226975991375,13.3449817586946,12.4822082227248
"D093",10.9143671739703,11.5993686768661,11.6779784899494,16.6977665475062,14.0545105617767,10.3911237022922
"D094",13.6323831965039,15.3800071052855,11.4017162488213,13.4874345424816,13.1833410123619,12.5454236303267
"D095",13.2486802129371,13.4466029483209,10.605351458553,12.7268204859251,14.9695883457518,13.6627475477173
"D096",7.18611718445654,10.7583961982116,8.0770461846808,19.8879649924112,15.6476410490466,18.335049952402
"D097",9.77432938465068,12.1137263475408,9.98753741658527,17.1957279520744,14.4580910723696,14.657797895936
"D098",11.0178751475117,11.896317609003,9.56953026521814,8.42371722344154,10.8960575579474,15.9509318223752
"D099",12.6429409696784,13.7602301542777,17.4381864890305,18.3416651224317,16.7752364198139,13.7231652128006
"D100",10.2099678732363,15.5498171226067,9.15992078969177,15.0365861662535,13.6420485927176,13.9704457040654
"D101",9.06694917548961,11.2335003854798,8.59951084239451,16.7451562149036,17.1365716362349,13.3237561941653
"D102",9.09257240928185,14.5528859613168,9.8240566428791,10.012174202764,10.1173323482275,10.0761438293441
"D103",9.13125208976387,10.3993620862689,11.5388960048537,14.2636972582189,12.1248683617283,10.1825159142733
"D104",9.57884292769445,12.7539504036837,9.96426315764974,14.7344903832199,10.0493918758186,7.79121989419112
"D105",10.7904884757414,12.3534645138995,13.4214682618178,17.0106739399787,15.9322644356176,20.3540821220381
"D106",6.18437426624419,6.81123923120761,11.9787752440129,16.5153563413289,13.9065234076872,12.5481147646668
"D107",6.20012661458035,8.16819311615538,8.68251399409782,14.4270660660141,10.957044055403,12.6894831451541
"D108",9.58805295510099,10.0167154694916,9.63675122062626,11.0022312848049,11.0360982640458,8.82336983852798
"D109",8.99255270648626,12.6473760861429,9.29924647706703,21.8027661971419,15.544091299388,14.2388367748619
"D110",11.8648784057892,13.8460220813564,13.0719349694819,12.5037416191891,11.6819426491266,10.4430589759352
"D111",13.4679305366571,14.3487995386874,14.3825990986233,22.0945747736762,21.5308843862187,16.0455213162735
"D112",12.1973195209243,13.8761941689821,10.1160578417608,16.4083974258566,11.920857141517,9.85414252438552
"D113",6.23493235835623,11.5652175595879,9.16381801596735,11.583171544737,10.0702430839111,9.25609793893767
"D114",11.0288371278336,13.5673673224794,10.7412689212411,13.1281644607105,13.3031284260773,6.47164025937361
"D115",6.95572633235302,9.45142477799384,7.61554860104583,11.8169745861486,12.6094373285257,11.6130646897294
"D116",7.06513398612828,12.2080401327625,10.8420318433743,10.3078561988523,8.37611457079928,9.93637226939541
"D117",14.5252958106866,12.0249976775506,18.6357181519922,21.0831670701289,19.9872121692443,21.7388046153843
"D118",13.1629156196137,12.9623433878759,10.4062505304602,14.9071619321317,15.9376121728173,15.5774506185327
"D119",8.05409167415544,12.323905862839,10.6045617172604,9.2505053985257,9.58165102642331,8.77790055013178
"D120",12.0993131586775,12.4614650911154,17.0768044352213,9.61562647969845,14.5929014824134,11.4603045023734
"D121",15.9663263624885,15.9471330895774,14.6595872182903,12.2343194340586,9.82175244544388,9.39737083235859
"D122",10.8367642912195,10.3435196699073,8.82846215485536,12.5079779944055,7.29720038591592,10.7354191102249
"D123",15.2841371748701,16.2420742328364,12.8891525243157,12.9298739187817,8.36228611535997,10.2878784836273
"D124",12.1251738837486,10.5929640255578,11.5072688364434,11.108309676162,14.1864887805315,9.51746119709459
"D125",13.0751250247963,13.8103289337034,15.2030945774763,12.4959857219045,14.5444621545374,14.4244969320938
"D126",13.4617146367693,12.0334896140136,14.4672169429365,18.0857261307671,18.0139308090612,18.62245525129
"D127",9.07215479280806,9.54448831022394,8.40095007176971,12.8384365797146,14.3385722244946,13.7446407533087
"D128",11.3198208478885,15.3826397220451,12.5220744255088,14.7168965760302,17.5311240664249,13.9400754369197
"D129",13.0137046739924,10.4172695109893,17.2308290439214,19.4750775187166,14.9911316144074,16.186895790557
"D130",8.37811211904899,10.922270018753,11.6182074533737,13.6311590960664,18.4464360423383,14.0947297147926
"D131",12.0843953930174,15.3818264613186,16.7346501974093,16.9576986168088,13.1295818842734,12.5935763268014
"D132",10.6465617717574,14.4529031694096,12.162885998926,16.8445942910515,14.8063671689267,13.1876016517417
"D133",10.7077221608799,14.8107475541433,12.4590241483358,19.1926819553582,17.8078737225942,20.2129312805981
"D134",12.4045829644088,13.6037166372665,11.3605108038389,16.5176002505511,11.9858485963685,10.8211675918278
"D135",15.4248311740429,15.7860701528142,16.2001608146255,10.7218300114747,9.45757546189539,10.9810803950554
"D136",10.351821036313,11.9249375599928,10.8496816777881,14.4597600379367,11.4085985015644,10.6495167227918
"D137",9.69637991810369,9.36834605092307,5.56502065526951,14.1009888212364,9.53029362028416,5.85776213298534
"D138",11.6434649034897,10.2379280959557,15.5335904438754,14.7342812194093,12.9844789385013,11.9581962905705
"D139",11.9986588881254,15.3779300917538,13.5099677798516,12.1307193732901,18.0326638491116,12.9129508501297
"D140",13.3660703708619,13.7760788114999,13.7968182943507,19.2935283590354,15.7418865242795,15.8432713865781
"D141",9.44126602031494,12.7043041348809,7.35677500173155,16.3997418713699,14.9205727934628,11.0235845126442
"D142",11.5791063718161,12.1929253803537,15.8811673902105,17.7177450194377,15.8484605617378,17.0951479312245
"D143",7.36556768183382,6.4872406615611,4.73953951055183,13.8569416406879,12.3061119086516,15.1882374673066
"D144",8.21358625033061,13.5650365172234,10.2059873754691,19.3993861411644,14.7536907516164,14.0382826393774
"D145",11.1914715278986,11.4880782626461,14.0988538541494,15.5788020255122,15.8462024064026,15.4286392092095
"D146",11.4852201530284,12.0637990129191,13.2740303711633,17.8681254436359,19.182774400784,19.7669669955895
"D147",12.5139007251223,8.1045161105026,3.39587051961882,14.8357102579522,14.8504517234676,15.322881180928
"D148",11.3760751582388,10.8602050011224,11.4954031069468,15.6229670363261,13.5171889861958,13.0108451107176
"D149",8.5884296063152,10.207142188607,11.3286861161811,18.2618362991671,18.1788458123545,14.5071524371136
"D150",10.1950534215219,14.4927217001907,9.75232840112094,11.624782282726,7.81481827405703,4.89585728457078
"D151",10.196472060932,5.76384769606719,7.67244247872929,17.8794936647853,13.3950672378813,14.2610992011099
"D152",11.3428643659431,13.199400114007,14.3526743063437,14.5167129780268,12.7984041258765,16.8392794074264
"D153",8.9418318289101,8.13372072042721,8.02716668188241,17.7528400522309,17.604532198945,11.596053309976
"D154",5.64090563133113,9.87486263723716,7.81389283123568,15.9015645934308,14.3644063131216,16.4264403362765
"D155",4.47095148342511,6.5767886896873,4.90545570692673,14.1744685737482,9.13820050882276,8.13147755745159
"D156",10.4500101788948,14.6045380410274,10.8752209418434,10.3383246354489,11.0290646439117,8.80811765617463
"D157",10.8738845589476,12.766261319406,11.260506498872,12.9302527045448,11.0221227779275,11.2161624436975
"D158",12.4003799763266,7.96384052993853,11.8537894476178,15.9561195225605,13.3500671969289,16.3345656037687
"D159",12.2312653408227,11.3784142355971,14.8428148708163,15.2244092459653,15.1738766876492,13.6344511418767
"D160",10.9767425304867,15.1794966889853,11.1655142798428,7.67717521033796,7.58209601745232,8.72999087787898
"D161",10.2227157769528,9.08113327985036,3.47260581795105,12.6709171161493,10.9180548121632,11.2137730784039
"D162",9.21635531366891,13.1322574755029,13.1520121736641,13.5222950896592,13.5386313757478,14.8237912991637
"D163",11.1002326842035,11.2907745420788,15.1519259082361,14.9968166051019,16.3910420292804,15.4520727947672
"D164",8.5192529133136,12.2715867170033,9.87674022566012,13.8342330475616,15.7247375853062,13.6760843116482
"D165",10.8997525229446,10.932519311832,14.6973719730127,16.1243244230495,21.6031704022672,15.8190584247674
"D166",10.2653404701248,13.1342867599944,13.2575457708976,11.0949009078096,10.5032292209074,8.85441747953128
"D167",15.4225126176656,15.0828383958318,18.3635195846935,22.3927610432965,21.0068924009209,17.3672349276346
"D168",13.6392887990568,17.2295840247532,13.3405402568222,11.6857383245348,7.39559187008089,8.18736307974755
"D169",8.4094202414875,9.07966124283241,7.50067729644432,15.7422371418767,14.6388822794673,12.0637837161513
"D170",13.2899187764865,10.9405615283716,14.7835970260538,16.2939234855077,16.2058026926163,10.9931150116927
"D171",14.3597326181471,12.7651113726231,15.1045549036884,13.5954835958008,13.1508693091411,15.9498958773405
"D172",11.6239317167404,13.7602199256485,12.9160137142314,17.7443169415386,16.8910399399291,16.1319038692952
"D173",5.84558080863184,7.04633657997724,11.5030098141455,16.7876404099974,16.0744439451859,9.4041684143382
"D174",6.95083046494854,7.31461036055817,8.4895794018455,13.2248134397474,16.6851566866789,14.6401755125876
"D175",7.99196500974579,12.3339078701828,12.9729490162608,12.0732307257326,12.6186084372379,15.6122572438953
"D176",10.0683765228957,11.9525539725967,10.5117685293265,11.8424825191054,9.92285314360489,8.14552523141455
"D177",7.044458923948,10.1186943429982,11.0663348420996,19.3694973653686,19.5984275092622,15.4089166054479
"D178",9.10965323227446,8.16038534104195,6.32120422317405,17.1367305750165,17.0275412848207,18.1398221312845
"D179",8.79051975422062,11.5468923841863,10.4529895023065,14.0901579513149,14.8356020193998,14.6540398964091
"D180",10.5384519907823,13.3270175073938,10.1506529975581,9.56858843967953,12.1041860839638,8.10681467753584
"D181",12.057201452741,12.7790598621907,15.469822855891,20.3079234212188,17.8810378999166,21.2965004118841
"D182",12.5088651490686,13.3067369466383,10.1601480710454,9.69969413220924,8.84921076316225,8.25180448780119
"D183",12.3202321631388,14.5225039272793,10.0437874736024,14.2727175849604,10.5788490370394,11.361052697897
"D184",7.6635546609094,11.4988781907053,7.5820144732869,11.8703585115438,10.6519989649956,5.88569543036096
"D185",7.04483296084446,9.87223781555402,6.51300074577668,11.0964805700696,10.5450375103349,9.89811396492135
"D186",3.61317965136389,8.1022710095386,8.42693271768924,12.7546947469163,8.10175885270324,11.0901039733706
"D187",8.06766714890575,10.029921132071,7.68949801104534,11.114789920364,6.82951626536556,9.25772629328853
"D188",9.27707945847478,10.8065685242777,10.4230366096243,15.5037366792273,10.1923409366014,14.1356959328178
"D189",8.87475640936754,13.0186390625171,7.39989537196918,14.4466446335166,14.7707952706238,11.309117946871
"D190",5.02012264805746,6.00868298012331,4.96700686525179,9.89312669873113,13.110857083128,8.84272328886941
"D191",9.97327866478454,11.3812726297639,9.60406679634762,19.7693413521395,12.4822016804843,16.0501657277403
"D192",9.93612240842175,7.68618706347663,8.38452726000222,15.9370115995743,14.9318596694817,14.3214694310394
"D193",8.87367244687645,11.6364361863494,11.5201548648959,14.9656012304588,13.343780362227,16.7579968921758
"D194",9.5778813940793,13.8792321229956,12.4251470047422,15.6070792584321,18.5798712727305,18.8803376953513
"D195",8.98920565505992,8.15702978469081,10.0195559090296,12.2486681278029,7.5919077374473,16.4887202764771
"D196",11.4421233145045,12.5948947172864,10.8511972328699,11.4417482173071,8.92891310569422,13.6425269722728
"D197",11.1153316840953,11.6337193010387,10.0018733794389,19.9516970376379,16.4723988055305,14.0822366316165
"D198",13.4730865724681,14.2335960279309,11.9526432050861,11.2099087715327,10.9974908398991,8.12473445372169
"D199",8.74641292730088,13.283853825797,8.37433451343932,14.8877580422543,14.0987736130577,12.7574704372287
"D200",11.089697379514,9.93032275539589,10.0105222383587,13.013804939371,8.62990870082045,7.76508669742312
"D201",6.04753274964974,9.51965920446956,6.47050521435693,19.0969697400443,12.7393935069189,17.6466167409052
"D202",11.1200131170598,16.608704206912,11.9234824747421,15.5289506444623,14.3608602768664,9.38182707341161
"D203",11.5748670066013,13.4089460511431,13.2458587457311,15.4755813296643,14.1478754928623,15.6522425440169
"D204",10.6491372928863,9.76734039014323,8.0452756987389,13.7530494477672,4.92192228118545,8.44107688648453
"D205",11.119011432851,14.2112907514048,14.4858928726024,16.7743603904015,13.8257426607161,12.7603360301647
"D206",6.38602134278474,10.122139051803,10.7285203828167,12.7507767380402,12.4565179181164,12.2994890819596
"D207",13.8315175149149,13.0352729194215,13.4036835871299,16.2369179142682,16.4609684798064,16.0913615767625
"D208",11.506330047092,14.4119108381759,16.0263226972398,19.4837825096371,17.9908622792122,16.7902297775578
"D209",13.7743429649462,14.3584496158651,17.6309574390597,18.9060002324631,14.7972741396988,16.7595796627513
"D210",9.61220111578829,14.7184152057958,11.6627511335227,14.7716634704103,14.6599190637881,9.7476626542009
"D211",7.91481976880267,8.51161341338537,10.6995490062049,9.82332978877524,13.0592048842492,11.5062770039165
"D212",11.6424341103658,14.0789849340538,15.1355308897495,21.0245056445594,15.9451340849474,16.7557764548922
"D213",10.6358663559633,12.7223189710066,10.5672298504057,12.1866469115266,9.11827875868906,8.91888871073134
"D214",10.7587919613658,13.9340907676325,7.14298091409822,11.0745939987886,14.7183651271768,8.23593575411773
"D215",9.61588581952309,11.5088400648174,9.28060528297028,5.64066951642697,6.71355467494164,8.62290628767025
"D216",8.60165580163735,16.0358749631587,13.8374554759813,13.2076072025224,10.1250451266708,10.6556378574019
"D217",10.8488500829924,12.4297319230312,7.68251861031104,17.0954993215074,15.983965317557,12.4139840265758
"D218",6.91193522409372,9.84236769284268,8.72171054572079,13.6622796788051,12.8916273072124,16.2423580599647
"D219",4.21740434062048,8.20116115364576,7.66727447225797,15.8729801160671,17.5017597300978,15.939176132546
"D220",16.6900899349584,15.4053493987595,17.2999764996216,19.7421582037316,12.3710829208613,13.8827139536751
"D221",5.84809732450476,8.37213695892577,4.31099315482125,16.359595848671,16.9041300188093,11.7898484985677
"D222",7.19209602256582,12.0830411361417,11.1764049321448,16.4178504069603,15.1239822017191,12.2688970449208
"D223",9.72874066682439,15.9143799719518,14.2287237582974,13.4924068373395,18.0347793614928,14.0272074447859
"D224",7.19919334890168,8.97210682593907,2.8997877215502,8.50980328752842,7.01744666407344,4.73196252115416
"D225",12.0682917898732,12.3510750759958,9.69475644081317,19.994028191225,17.4574602080332,19.1465427464282
"D226",13.2650681227733,19.1938125429402,15.0506086526131,12.4080084014623,15.6117327313523,14.4511664358902
"D227",7.66319092345643,11.3257927328123,9.40382596476023,11.3405081585494,12.7333394502464,12.0616247650673
"D228",12.8551621113484,13.8637737045629,13.9087744796291,20.7408947980731,14.654847973105,15.7915593422893
"D229",10.5253257466904,12.648560942109,13.3656969259216,15.6362122926108,15.5933504500066,13.3699541982753
"D230",8.83649021585723,14.5626382083697,13.5617922406662,12.9414193599534,13.8141053146371,10.2040561050457
"D231",10.7157188217341,14.7872266764615,10.7280036775768,9.78768145305617,8.79920498227446,9.36331762024196
"D232",7.03004018593986,5.97661592490661,5.73883941038413,15.5090281171739,15.4272450745913,12.0396170145828
"D233",12.6158655172698,13.2135233655977,12.593638958487,13.7521023286964,19.2891369670867,14.028938596913
"D234",10.0899141075768,14.0081267463503,9.0734108468358,16.6436569003382,11.4699449416925,18.3192532501608
"D235",14.159841372888,11.3310535409968,10.3373345100236,13.4327524587956,15.4983341566017,15.5344758786278
"D236",8.22775039037082,12.5867823918696,13.8359517036357,18.6794151267498,21.2504861338216,15.7431120460987
"D237",10.7691360457252,13.8871563265583,14.0245849819674,17.7859154879706,13.8591822984669,18.8374812238263
"D238",12.5518470533578,15.0477871035321,13.9689510540272,10.220125382566,9.84745076032541,12.459609103571
"D239",4.34698713223595,11.2679146200924,6.82777683060808,18.1372728890423,16.7147773537824,12.3018180404174
"D240",12.267558084462,15.0671717714297,17.3116009815368,20.3085881387256,20.1138835142902,14.9660577506019
"D241",11.2985718263189,9.39370042912439,8.46499383941679,12.7969908192084,16.1926771028205,11.2329446020069
"D242",11.4486597904048,10.9585057482717,7.78391847710317,16.1589303623927,15.4373824120752,17.5491440575579
"D243",11.8625657702415,13.5806566793438,12.9190283109247,8.49732051633136,8.15270504628904,3.60809712555
"D244",8.42534377444544,11.5541715975747,7.75699002039024,14.0019963996526,15.205360207158,14.6728851641947
"D245",8.64262090844844,11.0723731986449,11.8824013261491,14.3719926106158,9.44998970608554,13.6302096441947
"D246",8.96754730678399,12.9098998505213,7.08805857088749,14.3983847565089,14.287531670629,9.6569822630899
"D247",8.65242459575146,7.9740598729327,11.1784349092601,15.5906777204271,14.6611686578167,16.5825330256877
"D248",10.7749811369633,14.9026105144213,12.5268669755324,15.0300487637853,9.16538681681881,11.2075826049941
"D249",11.1117187084854,18.1354840567908,12.8714689978636,9.81974151216059,7.71828599947865,8.97214299655499
"D250",8.93359113398026,13.8601147899635,9.52881962040992,13.6667918440714,11.7485673851035,13.2829444049081
"D251",7.24796050074424,9.75002763778607,12.53889714361,19.834972061744,19.2024464967657,15.7041979528355
"D252",6.60329840254465,10.1606840981708,9.3114680448023,11.1868010480549,13.3327762925546,10.373932575735
"D253",5.80436112200305,11.7791319654348,10.0949750666186,12.5088344268448,10.3601438674869,10.7908385652838
"D254",8.81676374605252,12.5577950875871,10.6217996552706,15.6913931945754,13.8524570746684,13.5563820415484
"D255",10.957638975149,11.3833235806052,9.45086265401579,18.1303993989719,15.5308891699431,15.6274573401703
"D256",7.72975490171457,12.3266804674943,9.16182583685495,18.3442426781812,14.4253391969896,15.528910733733
"D257",10.9476414422592,13.363836209377,14.4249794663209,16.7147037504441,14.5567680887084,14.6679751907972
"D258",13.9433851666646,15.7443519230678,17.133221519408,19.5204797148106,18.0513844570836,13.6276502966674
"D259",10.4117651903046,10.4605685305789,10.9016016636606,12.2988949716933,12.3766333961345,12.8696193657893
"D260",5.95799022326237,11.1622361427526,6.68200624783652,17.2251737133603,16.7333419602944,19.9199838668732
"D261",4.62611387448848,6.38174345885074,4.05670645475625,12.3975757344949,8.65133870642671,11.6691655789591
"D262",8.82390499570053,12.1148182433295,9.63124527013857,9.15353757537158,12.851123076449,8.07987329802162
"D263",9.44062865679083,12.1081039050347,12.5518407207022,19.3734439977702,20.2451047963891,13.3441525898445
"D264",9.41930506695468,14.4706119430209,12.7914728916479,17.2655130518585,19.2184519117259,18.5522217830757
"D265",11.3658764234552,11.7542215226651,11.3483510286587,10.6827991501399,10.2094157329885,12.1717571080938
"D266",9.81290121453066,13.1025594011023,13.8368463932409,8.08400483388185,12.3949168904129,11.9774691717338
"D267",12.1667505785055,12.0723593469331,9.14066398493947,19.9793457229171,20.4336902302236,14.0848909569925
"D268",8.55723933217118,11.2630174269684,11.270891349524,10.4132096256431,7.13045308895325,7.11594367097226
"D269",12.2052433296612,14.5345811176745,9.77110662826145,16.7705330686656,15.8406809656379,14.0286488904598
"D270",11.381635612969,9.35531103331097,11.6428093122307,13.2507854453461,15.200824579573,16.4338793944457
